scaffold	start	end	mid	sites	lnL
scaffold_1	4758583	4777171	4766443	100	-17917.15372
scaffold_1	4777183	4789925	4782445	100	-17851.45338
scaffold_1	4789958	4806819	4799666	100	-20598.28830
scaffold_1	4806822	4858833	4825502	100	-17789.00350
scaffold_1	4858839	4876339	4869921	100	-12583.36801
scaffold_1	4880164	4916272	4900077	100	-9137.80629
scaffold_1	4916431	4925846	4922165	100	-17778.27693
scaffold_1	4926074	4951073	4937327	100	-10847.24536
scaffold_1	4951079	4963879	4954553	100	-14273.04166
scaffold_1	4963918	4990268	4977668	100	-13619.99372
scaffold_1	4990360	5003648	4996178	100	-12643.71073
scaffold_1	5003657	5024204	5013742	100	-19622.70173
scaffold_1	5024216	5046526	5036911	100	-23241.51878
scaffold_1	5046574	5073849	5059905	100	-20771.92915
scaffold_1	5073858	5102783	5089253	100	-19076.97142
scaffold_1	5103008	5118990	5111493	100	-15286.26417
scaffold_1	5118993	5181763	5142081	100	-11729.24334
scaffold_1	5181829	5211630	5195856	100	-11606.16505
scaffold_1	5216493	5271475	5243046	100	-13984.21773
scaffold_1	5271785	5311318	5291972	100	-16752.10678
scaffold_1	5311390	5332758	5321844	100	-19965.86002
scaffold_1	5332782	5356401	5344245	100	-24904.02009
scaffold_1	5362708	5378486	5367907	100	-17173.91502
scaffold_1	5378489	5397282	5388506	100	-15495.66516
scaffold_1	5397306	5427296	5407788	100	-18863.12376
scaffold_1	5427308	5435482	5431434	100	-17235.79980
scaffold_1	5435491	5463196	5454370	100	-23551.03195
scaffold_1	5463430	5487618	5476043	100	-18925.95763
scaffold_1	5487627	5513697	5499412	100	-18823.72799
scaffold_1	5513754	5550103	5529689	100	-16882.94766
scaffold_1	5550106	5601029	5566175	100	-8033.52898
scaffold_1	5601041	5635709	5621998	100	-15085.32696
scaffold_1	5635733	5653006	5642280	100	-14130.90560
scaffold_1	5653069	5662475	5658403	100	-5504.20534
scaffold_1	5662514	5684787	5676087	100	-11545.81399
scaffold_1	5684949	5731360	5710538	100	-15234.43290
scaffold_1	5731390	5754044	5744251	100	-18943.77131
scaffold_1	5754062	5790178	5776060	100	-16968.68050
scaffold_1	5790217	5808930	5796549	100	-13311.21809
scaffold_1	5809258	5832562	5823853	100	-21274.56884
scaffold_1	5832919	5856181	5840143	100	-18148.40590
scaffold_1	5856187	5880050	5871223	100	-14963.79791
scaffold_1	5880101	5931575	5909182	100	-21189.57972
scaffold_1	5931581	5946900	5941319	100	-15181.60197
scaffold_1	5946939	5965063	5959126	100	-18884.04838
scaffold_1	5965272	5978425	5973633	100	-17846.60254
scaffold_1	5978458	5995129	5986487	100	-17774.31351
scaffold_1	5995153	6014992	6005239	100	-18002.59128
scaffold_1	6015013	6048104	6031126	100	-18100.90561
scaffold_1	6048170	6063838	6056793	100	-19985.57075
scaffold_1	6063850	6087067	6069650	100	-17123.13244
scaffold_1	6087073	6098290	6092448	100	-15440.08617
scaffold_1	6098311	6151303	6137511	100	-16882.09738
scaffold_1	6151851	6193600	6176838	100	-15858.69428
scaffold_1	6193624	6209203	6200267	100	-12449.00197
scaffold_1	6209230	6232907	6220953	100	-9883.89072
scaffold_1	6232916	6250584	6241507	100	-14597.30459
scaffold_1	6250779	6266184	6260154	100	-13064.06222
scaffold_1	6266283	6279480	6272391	100	-14076.44085
scaffold_1	6279492	6323776	6311847	100	-14764.96323
scaffold_1	6323815	6354728	6341095	100	-14701.03944
scaffold_1	6354731	6374744	6370193	100	-15080.79681
scaffold_1	6374795	6399049	6384511	100	-23048.56768
scaffold_1	6399055	6420471	6414081	100	-14506.66454
scaffold_1	6420732	6431681	6427860	100	-14514.90493
scaffold_1	6431696	6449308	6440651	100	-19774.79369
scaffold_1	6449314	6476310	6460927	100	-14725.26508
scaffold_1	6476313	6499619	6485739	100	-16995.01309
scaffold_1	6499649	6522996	6510224	100	-19507.03399
scaffold_1	6523389	6548371	6536882	100	-17586.25706
scaffold_1	6548629	6562573	6556383	100	-17409.58099
scaffold_1	6562582	6606543	6588018	100	-11097.96346
scaffold_1	6606555	6632686	6620958	100	-18638.01154
scaffold_1	6632859	6658421	6648238	100	-13409.92759
scaffold_1	6658466	6687652	6677640	100	-8670.00423
scaffold_1	6687669	6691167	6689464	100	-7734.89110
scaffold_1	6692319	6727417	6704687	100	-12860.71500
scaffold_1	6727453	6735950	6729210	100	-8951.74602
scaffold_1	6735962	6756388	6746923	100	-16107.17067
scaffold_1	6759984	6779100	6768580	100	-13791.39928
scaffold_1	6779570	6790021	6785856	100	-12898.32497
scaffold_1	6790045	6794641	6792399	100	-9543.73100
scaffold_1	6794644	6799776	6797676	100	-8434.22059
scaffold_1	6799788	6820622	6809979	100	-18688.74611
scaffold_1	6820829	6845839	6835234	100	-16489.47707
scaffold_1	6846849	6860245	6854330	100	-12978.15407
scaffold_1	6860263	6884596	6870133	100	-12340.98645
scaffold_1	6884598	6897188	6889238	100	-14369.75061
scaffold_1	6897197	6928904	6917501	100	-15092.14094
scaffold_1	6929948	6963692	6957245	100	-9719.73543
scaffold_1	6963717	6988710	6973736	100	-19240.21643
scaffold_1	6988737	7018198	7004460	100	-17033.76672
scaffold_1	7018228	7030703	7023596	100	-11648.19237
scaffold_1	7030799	7066124	7051512	100	-15111.42173
scaffold_1	7066211	7079238	7073166	100	-17968.57428
scaffold_1	7079247	7103056	7094091	100	-16383.99441
scaffold_1	7103086	7151525	7124098	100	-13650.98089
scaffold_1	7151528	7180707	7164202	100	-17762.59266
scaffold_1	7180918	7202634	7190516	100	-14749.34734
scaffold_1	7202640	7215662	7212505	100	-11447.03683
scaffold_1	7215665	7246652	7229766	100	-17293.25892
scaffold_1	7246658	7302466	7270767	100	-15589.77016
scaffold_1	7302508	7317657	7307358	100	-13815.80966
scaffold_1	7318626	7353697	7334070	100	-13139.27795
scaffold_1	7355836	7385794	7371866	100	-14014.69598
scaffold_1	7385812	7402051	7393550	100	-12602.77176
scaffold_1	7402405	7439587	7423532	100	-19460.27557
scaffold_1	7439912	7468712	7455820	100	-14288.08303
scaffold_1	7468718	7508509	7488658	100	-14284.59685
scaffold_1	7508527	7518802	7514595	100	-23604.51013
scaffold_1	7518814	7543524	7528098	100	-11623.94393
scaffold_1	7543548	7557172	7549948	100	-15427.12878
scaffold_1	7557175	7582006	7567481	100	-15420.26894
scaffold_1	7582012	7609436	7599129	100	-12264.32689
scaffold_1	7609442	7636208	7623593	100	-16945.11576
scaffold_1	7636466	7655266	7645073	100	-14396.20886
scaffold_1	7655275	7668031	7659909	100	-18011.98854
scaffold_1	7668034	7701250	7685027	100	-17266.44357
scaffold_1	7701387	7722520	7714033	100	-21474.76853
scaffold_1	7722526	7743874	7733513	100	-24390.26271
scaffold_1	7744000	7764389	7754936	100	-18452.56105
scaffold_1	7764398	7782249	7774109	100	-16790.87579
scaffold_1	7782270	7818608	7801920	100	-19077.68663
scaffold_1	7818632	7839615	7827185	100	-14360.78843
scaffold_1	7839835	7896957	7864019	100	-16606.03425
scaffold_1	7897061	7944283	7925006	100	-10102.16108
scaffold_1	7952394	7977267	7961817	100	-14490.12956
scaffold_1	7977273	8008533	7993283	100	-16189.21561
scaffold_1	8008593	8025307	8015111	100	-20588.35500
scaffold_1	8025313	8041305	8033402	100	-14537.13564
scaffold_1	8042548	8081008	8059729	100	-18601.92763
scaffold_1	8083018	8102652	8090366	100	-18494.53058
scaffold_1	8102733	8134840	8109406	100	-17389.11145
scaffold_1	8134858	8154032	8146049	100	-9639.41968
scaffold_1	8154065	8172294	8167807	100	-14449.12475
scaffold_1	8172303	8193653	8183491	100	-16403.45686
scaffold_1	8193800	8205476	8201064	100	-15351.35955
scaffold_1	8205512	8272960	8222661	100	-7936.81054
scaffold_1	8273053	8288645	8283172	100	-19935.19889
scaffold_1	8288675	8316940	8305409	100	-13635.74337
scaffold_1	8317708	8357300	8339625	100	-17115.72508
scaffold_1	8357505	8368226	8363409	100	-15263.59113
scaffold_1	8368229	8383022	8376824	100	-22308.78325
scaffold_1	8383025	8404387	8388820	100	-21734.11240
scaffold_1	8404432	8476711	8439339	100	-18891.42240
scaffold_1	8476879	8503553	8489885	100	-18809.21183
scaffold_1	8503753	8525161	8512795	100	-21534.21797
scaffold_1	8525696	8555505	8546636	100	-17152.70716
scaffold_1	8555508	8575675	8566802	100	-11187.57330
scaffold_1	8575684	8593179	8585198	100	-15728.92753
scaffold_1	8593263	8604008	8599423	100	-8495.48323
scaffold_1	8604224	8615733	8608983	100	-17098.45140
scaffold_1	8615997	8632658	8624896	100	-20620.98878
scaffold_1	8632850	8648921	8637453	100	-14941.74450
scaffold_1	8649011	8668576	8656340	100	-18293.98920
scaffold_1	8668594	8693762	8680824	100	-7206.77471
scaffold_1	8693777	8742681	8730619	100	-11880.83896
scaffold_1	8742690	8755765	8751666	100	-13272.74227
scaffold_1	8755792	8779640	8763741	100	-19969.89791
scaffold_1	8780206	8823072	8797181	100	-17152.25228
scaffold_1	8823209	8863186	8838548	100	-18389.55724
scaffold_1	8863243	8885296	8874172	100	-14879.73176
scaffold_1	8885455	8907697	8894403	100	-15238.73537
scaffold_1	8907739	8924250	8916063	100	-15225.33548
scaffold_1	8924265	8939373	8933710	100	-18663.17926
scaffold_1	8939442	8970709	8959717	100	-14597.77888
scaffold_1	8970821	9029722	8990322	100	-15847.96429
scaffold_1	9029776	9075797	9048338	100	-15239.48865
scaffold_1	9075903	9114917	9091033	100	-20997.02928
scaffold_1	9114932	9138333	9127305	100	-14269.26411
scaffold_1	9138522	9158481	9153159	100	-9709.55214
scaffold_1	9158493	9177125	9169163	100	-12717.26162
scaffold_1	9177209	9218317	9198596	100	-20370.65992
scaffold_1	9218599	9240658	9231176	100	-19358.43838
scaffold_1	9240721	9293930	9260845	100	-18944.10472
scaffold_1	9293939	9322335	9307631	100	-19539.64019
scaffold_1	9322482	9346044	9337435	100	-21217.28708
scaffold_1	9346062	9372570	9359203	100	-18626.42412
scaffold_1	9372633	9392728	9383361	100	-17223.01097
scaffold_1	9393524	9399258	9397384	100	-19176.17494
scaffold_1	9399285	9408305	9402591	100	-16071.75970
scaffold_1	9408311	9438719	9419086	100	-21291.42304
scaffold_1	9438752	9452363	9445773	100	-23414.32433
scaffold_1	9452390	9473812	9461916	100	-20829.44453
scaffold_1	9473878	9567026	9486544	100	-22369.89034
scaffold_1	9567029	9624288	9594922	100	-11441.63951
scaffold_1	9624404	9667896	9648748	100	-18816.72659
scaffold_1	9667911	9703905	9686823	100	-12012.09296
scaffold_1	9703917	9722753	9715351	100	-11306.17556
scaffold_1	9722867	9749345	9735558	100	-15662.79467
scaffold_1	9749384	9764282	9757618	100	-17286.31965
scaffold_1	9769995	9805227	9789457	100	-14145.71362
scaffold_1	9805467	9811672	9809756	100	-9707.41604
scaffold_1	9811684	9823466	9818323	100	-13624.49721
scaffold_1	9824743	9838544	9830976	100	-18497.05415
scaffold_1	9838577	9873668	9862318	100	-15732.67228
scaffold_1	9873674	9914996	9891715	100	-15382.09666
scaffold_1	9916082	9931789	9922888	100	-13947.83104
scaffold_1	9932309	9958568	9943412	100	-17270.30974
scaffold_1	9958580	9986676	9967829	100	-11663.35205
scaffold_1	9986721	10002519	9993957	100	-12444.29016
scaffold_1	10002638	10041547	10018943	100	-16848.40544
scaffold_1	10041565	10061208	10052174	100	-10602.19282
scaffold_1	10061214	10075074	10068694	100	-21840.27544
scaffold_1	10075101	10089841	10082795	100	-21692.87211
scaffold_1	10089850	10115197	10099699	100	-19739.59084
scaffold_1	10115528	10126737	10121253	100	-22612.17668
scaffold_1	10127031	10146953	10138353	100	-19921.37093
scaffold_1	10146962	10164701	10153850	100	-21787.12135
scaffold_1	10164704	10182939	10171973	100	-17339.25886
scaffold_1	10182942	10198522	10188351	100	-19102.65340
scaffold_1	10198525	10258891	10236778	100	-17769.10911
scaffold_1	10259020	10273199	10264436	100	-27342.57432
scaffold_1	10273229	10294867	10284591	100	-13946.52835
scaffold_1	10294888	10323868	10310375	100	-10894.29603
scaffold_1	10323883	10340721	10333041	100	-14363.95327
scaffold_1	10340733	10367821	10354907	100	-17895.47019
scaffold_1	10367875	10392518	10382458	100	-16105.66805
scaffold_1	10392527	10409380	10400187	100	-24743.73255
scaffold_1	10409793	10425759	10418441	100	-14022.58669
scaffold_1	10425939	10434300	10429862	100	-20541.68438
scaffold_1	10434309	10452752	10443482	100	-11361.85061
scaffold_1	10452761	10478564	10463587	100	-15772.36617
scaffold_1	10478606	10493219	10487878	100	-13222.83079
scaffold_1	10493222	10502624	10497735	100	-18419.51449
scaffold_1	10502702	10523637	10515095	100	-22738.08548
scaffold_1	10523706	10539753	10531084	100	-14249.82814
scaffold_1	10539768	10584024	10559574	100	-9478.31556
scaffold_1	10584036	10633053	10609094	100	-9361.02799
scaffold_1	10633068	10655454	10648084	100	-11133.90292
scaffold_1	10655469	10671197	10662772	100	-19879.53546
scaffold_1	10671227	10705116	10684807	100	-15083.06455
scaffold_1	10705125	10722495	10712982	100	-25180.18420
scaffold_1	10722510	10796345	10747843	100	-7902.35547
scaffold_1	10796348	10832844	10823220	100	-17588.99084
scaffold_1	10832964	10841257	10836079	100	-11134.04732
scaffold_1	10841299	10852733	10846355	100	-7325.51151
scaffold_1	10852751	10856946	10854932	100	-14436.31368
scaffold_1	10857018	10871287	10862970	100	-12991.73193
scaffold_1	10871296	10895918	10884670	100	-19463.97861
scaffold_1	10895945	10908545	10901530	100	-14088.79807
scaffold_1	10908760	10923790	10914148	100	-13571.05569
scaffold_1	10923980	10948275	10939213	100	-5767.81012
scaffold_1	10948290	10954526	10952682	100	-8055.70339
scaffold_1	10954622	10962246	10957923	100	NA
scaffold_1	10962410	11015982	10987730	100	-12798.85585
scaffold_1	11016015	11041132	11028435	100	-15405.82108
scaffold_1	11041252	11135714	11062525	100	-19384.10458
scaffold_1	11135726	11180834	11154669	100	-16536.40270
scaffold_1	11180915	11198460	11187394	100	-18418.27493
scaffold_1	11198469	11216759	11207928	100	-9569.30072
scaffold_1	11216765	11244173	11228943	100	-19607.97832
scaffold_1	11244248	11277043	11258515	100	-19629.75963
scaffold_1	11277088	11293293	11284196	100	-21916.26803
scaffold_1	11293368	11323167	11316909	100	-8318.35664
scaffold_1	11323191	11331492	11326812	100	-14088.12408
scaffold_1	11331504	11367576	11351721	100	-15127.15336
scaffold_1	11367727	11397559	11380198	100	-13334.80487
scaffold_1	11397589	11423238	11410235	100	-11143.57694
scaffold_1	11423241	11455772	11439731	100	-14631.71147
scaffold_1	11455820	11473826	11468342	100	-11114.77614
scaffold_1	11474012	11503269	11488997	100	-14213.04499
scaffold_1	11503275	11534702	11521595	100	-15218.70924
scaffold_1	11534705	11551480	11545814	100	-12833.74145
scaffold_1	11551486	11562301	11555323	100	-16227.15351
scaffold_1	11562325	11612983	11582609	100	-16937.63735
scaffold_1	11613055	11635662	11623856	100	-17806.91526
scaffold_1	11635674	11671948	11655605	100	-12228.71161
scaffold_1	11671957	11717766	11683935	100	-18208.70503
scaffold_1	11717817	11735094	11726579	100	-10895.02516
scaffold_1	11735109	11770022	11751940	100	-20652.22862
scaffold_1	11770028	11803399	11784959	100	-12875.73323
scaffold_1	11803438	11829779	11818359	100	-26597.84533
scaffold_1	11829806	11842736	11838180	100	-11597.24403
scaffold_1	11842922	11868115	11856071	100	-23895.75571
scaffold_1	11868472	11896821	11882596	100	-14170.52855
scaffold_1	11896830	11903976	11900489	100	-10895.07873
scaffold_1	11904331	11918837	11913260	100	-10013.69236
scaffold_1	11918885	11935942	11926489	100	-12989.61280
scaffold_1	11935960	11985109	11957250	100	-15309.42066
scaffold_1	11985127	12012302	11998282	100	-21097.02018
scaffold_1	12012303	12028905	12022633	100	-19283.37470
scaffold_1	12028911	12069267	12046828	100	-15210.14446
scaffold_1	12071081	12149844	12119051	100	-15742.66229
scaffold_1	12149850	12173105	12162901	100	-20076.26786
scaffold_1	12173117	12194667	12181945	100	-13152.92103
scaffold_1	12195263	12217682	12205377	100	-19303.30754
scaffold_1	12218283	12258574	12239835	100	-16244.01963
scaffold_1	12258577	12277116	12264534	100	-15845.31613
scaffold_1	12277179	12342668	12310439	100	-15594.12349
scaffold_1	12342683	12381981	12359870	100	-22036.26208
scaffold_1	12382109	12410134	12395949	100	-14007.30698
scaffold_1	12410173	12434037	12419425	100	-18267.27653
scaffold_1	12434170	12464394	12440432	100	-11477.68408
scaffold_1	12464436	12508309	12484299	100	-8336.32162
scaffold_1	12508579	12546451	12534793	100	-12539.41728
scaffold_1	12546502	12564055	12558444	100	-14405.99104
scaffold_1	12564130	12594148	12579193	100	-10179.92124
scaffold_1	12594196	12613255	12604566	100	-19034.28656
scaffold_1	12613279	12643150	12635546	100	-15663.30178
scaffold_1	12643222	12657496	12651880	100	-11523.75988
scaffold_1	12657526	12682122	12669239	100	-8730.14273
