scaffold	start	end	mid	sites	lnL
scaffold_3	1371269	1379264	1376023	100	-16872.31244
scaffold_3	1379267	1403242	1392030	100	-9029.86566
scaffold_3	1403245	1432829	1421023	100	-7774.56427
scaffold_3	1432853	1460733	1443285	100	-13309.87257
scaffold_3	1460736	1491321	1472740	100	-18185.15889
scaffold_3	1491663	1546282	1515712	100	-20120.48125
scaffold_3	1546285	1560999	1552573	100	-17260.38903
scaffold_3	1561065	1590922	1572215	100	-14736.10219
scaffold_3	1590931	1618241	1605374	100	-21884.62516
scaffold_3	1618313	1637483	1630225	100	-13274.66658
scaffold_3	1637495	1669727	1658760	100	-21017.16883
scaffold_3	1669802	1727655	1691297	100	-16474.84731
scaffold_3	1727709	1748736	1743312	100	-15468.69484
scaffold_3	1748745	1779238	1769153	100	-19300.49891
scaffold_3	1779742	1829106	1807867	100	-16046.82070
scaffold_3	1829157	1843793	1836068	100	-13173.44609
scaffold_3	1844118	1879794	1860107	100	-17958.32364
scaffold_3	1879842	1888963	1884158	100	-10744.20827
scaffold_3	1888972	1915323	1904535	100	-10856.67418
scaffold_3	1915341	1932919	1921340	100	-12965.55806
scaffold_3	1932922	1953590	1946188	100	-19955.97863
scaffold_3	1953755	1974149	1964030	100	-17460.18290
scaffold_3	1974351	2027285	2002638	100	-15582.84917
scaffold_3	2027297	2041938	2032947	100	-10490.82310
scaffold_3	2041954	2068924	2054855	100	-14173.09409
scaffold_3	2068942	2090007	2077585	100	-19068.65926
scaffold_3	2090034	2118509	2104118	100	-19525.59842
scaffold_3	2118530	2125888	2122001	100	-10154.11517
scaffold_3	2125894	2136539	2131025	100	-13658.57022
scaffold_3	2136563	2167390	2151730	100	-15385.71438
scaffold_3	2167420	2199621	2186276	100	-7616.71948
scaffold_3	2199642	2245899	2222137	100	-9957.19217
scaffold_3	2246852	2268737	2257366	100	-11779.13889
scaffold_3	2268761	2311615	2294140	100	-14827.82582
scaffold_3	2311636	2341853	2329614	100	-18016.99939
scaffold_3	2341859	2350220	2347065	100	-11143.15107
scaffold_3	2350240	2409902	2375724	100	-14350.36061
scaffold_3	2409923	2430762	2418306	100	-14614.92738
scaffold_3	2430765	2453445	2443396	100	-11342.23833
scaffold_3	2453514	2468126	2459947	100	-15002.24439
scaffold_3	2468865	2486289	2476750	100	-20238.63606
scaffold_3	2486457	2509431	2497605	100	-18887.29595
scaffold_3	2509461	2548492	2529995	100	-17966.82009
scaffold_3	2548687	2562981	2555913	100	-14419.16384
scaffold_3	2563008	2610012	2578829	100	-12385.02584
scaffold_3	2610020	2661396	2641045	100	-13808.28107
scaffold_3	2661408	2700370	2681364	100	-11173.76053
scaffold_3	2700379	2727197	2713886	100	-11566.21568
scaffold_3	2727730	2751203	2738793	100	-15330.39552
scaffold_3	2751455	2762958	2757877	100	-8209.52485
scaffold_3	2762965	2789009	2775549	100	-13642.10736
scaffold_3	2789054	2801970	2792747	100	-9111.71840
scaffold_3	2801973	2833169	2821822	100	-14021.78769
scaffold_3	2833332	2854621	2844148	100	-24750.72968
scaffold_3	2854663	2874246	2863593	100	-20177.64616
scaffold_3	2874645	2918713	2903308	100	-13912.57180
scaffold_3	2918716	2956953	2937661	100	-13777.22495
scaffold_3	2958471	2982194	2971158	100	-19146.14192
scaffold_3	2983798	3005686	2992717	100	-17389.22601
scaffold_3	3005815	3028290	3017870	100	-11532.96541
scaffold_3	3028296	3044633	3035625	100	-13282.22393
scaffold_3	3044651	3069969	3055044	100	-10644.11760
scaffold_3	3070011	3087599	3081259	100	-16519.91779
scaffold_3	3087683	3104854	3095834	100	-13426.22237
scaffold_3	3104860	3132841	3120535	100	-11308.16018
scaffold_3	3133427	3150883	3138762	100	-17850.46083
scaffold_3	3151377	3168183	3158918	100	-17110.70439
scaffold_3	3168440	3185166	3176689	100	-15410.54961
scaffold_3	3185241	3212433	3196342	100	-13426.81232
scaffold_3	3212919	3239213	3228916	100	-13972.82400
scaffold_3	3239228	3268305	3251604	100	-16793.53383
scaffold_3	3268521	3287529	3280562	100	-16691.63309
scaffold_3	3287565	3309843	3299695	100	-20663.79785
scaffold_3	3309906	3335344	3322715	100	-13282.88654
scaffold_3	3336768	3352781	3344533	100	-16590.42477
scaffold_3	3352790	3383006	3367022	100	-16883.26933
scaffold_3	3383018	3404440	3391374	100	-18129.71022
scaffold_3	3404455	3425148	3418958	100	-20164.74233
scaffold_3	3425193	3438622	3433641	100	-17119.75210
scaffold_3	3438853	3458820	3450418	100	-15528.93993
scaffold_3	3458853	3476345	3469577	100	-16950.44308
scaffold_3	3476414	3497753	3485170	100	-12362.73894
scaffold_3	3497756	3509561	3501758	100	-18034.45174
scaffold_3	3510107	3534929	3525826	100	-13713.47980
scaffold_3	3535079	3558649	3547243	100	-11082.85743
scaffold_3	3558664	3568640	3565026	100	-12785.69410
scaffold_3	3568655	3579919	3572057	100	-13885.25411
scaffold_3	3580977	3611928	3597534	100	-18771.83815
scaffold_3	3612116	3629348	3623847	100	-13885.31445
scaffold_3	3629405	3652847	3644301	100	-15940.81817
scaffold_3	3652850	3686583	3663391	100	-12350.25821
scaffold_3	3686592	3719023	3708022	100	-16459.70718
scaffold_3	3719279	3737445	3731039	100	-16545.39603
scaffold_3	3737448	3747510	3742490	100	-10873.02225
scaffold_3	3747528	3761974	3754600	100	-16007.39696
scaffold_3	3762028	3774769	3766946	100	-15683.97373
scaffold_3	3774883	3790736	3781777	100	-19325.60471
scaffold_3	3790757	3807636	3795410	100	-16550.33106
scaffold_3	3807793	3819158	3812671	100	-17663.30444
scaffold_3	3819164	3833149	3824394	100	-17058.60383
scaffold_3	3833237	3863724	3844169	100	-21824.12710
scaffold_3	3863736	3875773	3870594	100	-20393.25387
scaffold_3	3875839	3899024	3887768	100	-18173.94748
scaffold_3	3899075	3921975	3913860	100	-17689.39472
scaffold_3	3922101	3969247	3940071	100	-17266.82977
scaffold_3	3969463	4001456	3984860	100	-14719.21901
scaffold_3	4001465	4016634	4009509	100	-14411.12899
scaffold_3	4016646	4033224	4022226	100	-15278.88689
scaffold_3	4033260	4066327	4052896	100	-19261.83060
scaffold_3	4066345	4084614	4072770	100	-14941.24187
scaffold_3	4084985	4101474	4096009	100	-14474.66823
scaffold_3	4101540	4124308	4111917	100	-9922.08661
scaffold_3	4124449	4151575	4134423	100	-18795.43475
scaffold_3	4151683	4165043	4158236	100	-16858.88891
scaffold_3	4165052	4188706	4174836	100	-12700.80424
scaffold_3	4188715	4210127	4199676	100	-12924.31276
scaffold_3	4210995	4241919	4233763	100	-19436.62827
scaffold_3	4241922	4262730	4253087	100	-11851.19547
scaffold_3	4262739	4274429	4267401	100	-14313.55631
scaffold_3	4274438	4283741	4278857	100	-15625.55153
scaffold_3	4283753	4300987	4295102	100	-21733.58527
scaffold_3	4300996	4311035	4304113	100	-14796.15250
scaffold_3	4311083	4337087	4324360	100	-9965.34802
scaffold_3	4337090	4351503	4344480	100	-19177.20566
scaffold_3	4351888	4383208	4364367	100	-19129.91459
scaffold_3	4383634	4393489	4390773	100	-17437.52281
scaffold_3	4393492	4421896	4412956	100	-9300.31627
scaffold_3	4421923	4446101	4438272	100	-13550.57482
scaffold_3	4446464	4453573	4451305	100	-7962.76150
scaffold_3	4453574	4462853	4456144	100	-10855.66892
scaffold_3	4462880	4493651	4478834	100	-14915.96558
scaffold_3	4495202	4515790	4504727	100	-23369.48748
scaffold_3	4515805	4548615	4535518	100	-15814.81841
scaffold_3	4548627	4567607	4555867	100	-15073.84627
scaffold_3	4567613	4582185	4573799	100	-16186.73704
scaffold_3	4582200	4604655	4593493	100	-11973.22629
scaffold_3	4604854	4637097	4617855	100	-16938.80007
scaffold_3	4637891	4665728	4653964	100	-18936.82865
scaffold_3	4665940	4692260	4676266	100	-13969.79991
scaffold_3	4692293	4704146	4696606	100	-13130.88774
scaffold_3	4704284	4723214	4713943	100	-20973.42852
scaffold_3	4723220	4792023	4741897	100	-16576.78263
scaffold_3	4793332	4815020	4804861	100	-12175.93231
scaffold_3	4815059	4861628	4839685	100	-15578.23949
scaffold_3	4861754	4880895	4868419	100	-17122.86039
scaffold_3	4880907	4894860	4888707	100	-19885.32655
scaffold_3	4894878	4915514	4907573	100	-15087.16768
scaffold_3	4915517	4938270	4929873	100	-14524.55952
scaffold_3	4938529	4960280	4949441	100	-17114.97570
scaffold_3	4960789	4978368	4970678	100	-14252.95603
scaffold_3	4978923	5000822	4988396	100	-11659.55336
scaffold_3	5000828	5028661	5013712	100	-19498.00050
scaffold_3	5028775	5050759	5038536	100	-15778.37377
scaffold_3	5052775	5069318	5061427	100	-16487.11757
scaffold_3	5069321	5090075	5079705	100	-15684.98142
scaffold_3	5090078	5111613	5103531	100	-17634.55296
scaffold_3	5111619	5125295	5118383	100	-13219.78636
scaffold_3	5125298	5167281	5149758	100	-16181.11116
scaffold_3	5167290	5178342	5170619	100	NA
scaffold_3	5178420	5206339	5192315	100	-17609.25249
scaffold_3	5207645	5240820	5223842	100	-11611.64588
scaffold_3	5240823	5266306	5255360	100	-21439.34780
scaffold_3	5266381	5298821	5287708	100	-15286.30884
scaffold_3	5298995	5315357	5307245	100	-20045.60418
scaffold_3	5315366	5339552	5324340	100	-16196.07017
scaffold_3	5339570	5358856	5349414	100	-18530.20084
scaffold_3	5358865	5400869	5379732	100	-11936.29122
scaffold_3	5400968	5432782	5423342	100	-20441.13972
scaffold_3	5432791	5466859	5447426	100	-16527.04660
scaffold_3	5467390	5488664	5478078	100	-17445.89894
scaffold_3	5488721	5521750	5506272	100	-18950.22965
scaffold_3	5521907	5569201	5550011	100	-16562.98886
scaffold_3	5569459	5590527	5580761	100	-14420.12384
scaffold_3	5590602	5612666	5602522	100	-12935.31237
scaffold_3	5612669	5645576	5632280	100	-22533.60762
scaffold_3	5645675	5673768	5654111	100	-10239.70872
scaffold_3	5674203	5703937	5689732	100	-21312.58005
scaffold_3	5703991	5729957	5714651	100	-23666.51098
scaffold_3	5730121	5764369	5745870	100	-16243.55485
scaffold_3	5768918	5802467	5785704	100	-10699.08939
scaffold_3	5802473	5815682	5809718	100	-16428.07124
scaffold_3	5815694	5819308	5816993	100	-15396.92204
scaffold_3	5819323	5836652	5826422	100	-15894.22144
scaffold_3	5836766	5854031	5846737	100	-15407.72239
scaffold_3	5854118	5870325	5861808	100	-18008.70576
scaffold_3	5870349	5905545	5888544	100	-11781.69843
scaffold_3	5905548	5920552	5916438	100	-15083.94660
scaffold_3	5920555	5968616	5939449	100	-17904.40893
scaffold_3	5968625	5976106	5971900	100	-13453.23175
scaffold_3	5976109	6003907	5989949	100	-20672.93841
scaffold_3	6003916	6033983	6016077	100	-18467.33407
scaffold_3	6034001	6055023	6047453	100	-16646.62975
scaffold_3	6055152	6106761	6079740	100	-17473.46892
scaffold_3	6106815	6123147	6115335	100	-19977.06981
scaffold_3	6123150	6153351	6134643	100	-13799.61291
scaffold_3	6153357	6168076	6159988	100	-18673.47783
scaffold_3	6168130	6194622	6180112	100	-17632.30456
scaffold_3	6194646	6209439	6202745	100	-15114.61520
scaffold_3	6209454	6227189	6220997	100	-19662.36527
scaffold_3	6227204	6250716	6237685	100	-19931.97359
scaffold_3	6250746	6268268	6260313	100	-13388.29940
scaffold_3	6269107	6275376	6271205	100	-12244.44690
scaffold_3	6275466	6298788	6287312	100	-18898.22804
scaffold_3	6298809	6307801	6303973	100	-13619.68973
scaffold_3	6307816	6328610	6316646	100	-15727.92640
scaffold_3	6328901	6350024	6338824	100	-22047.75233
scaffold_3	6350230	6373885	6359250	100	-13107.42454
scaffold_3	6373900	6390824	6383538	100	-12598.32723
scaffold_3	6390953	6413570	6401636	100	-12349.04386
scaffold_3	6413816	6435702	6425462	100	-21725.38860
scaffold_3	6435729	6469637	6449957	100	-14317.69791
scaffold_3	6469694	6524317	6494018	100	-16675.07552
scaffold_3	6524341	6552437	6534967	100	-15398.12753
scaffold_3	6552488	6577100	6565330	100	-24104.08625
scaffold_3	6577124	6598646	6585234	100	-13636.84336
scaffold_3	6598846	6618585	6608555	100	-19154.42739
scaffold_3	6618588	6635316	6626621	100	-17769.23025
scaffold_3	6635325	6657976	6647318	100	-16824.94982
scaffold_3	6658003	6683195	6670968	100	-15090.17300
scaffold_3	6683249	6724958	6700298	100	-19093.35749
scaffold_3	6725045	6739709	6734712	100	-17522.71579
scaffold_3	6739819	6761134	6750009	100	-20092.55318
scaffold_3	6761188	6774361	6768962	100	-20810.62585
scaffold_3	6774373	6785039	6780204	100	-21533.96318
scaffold_3	6786710	6817949	6803751	100	-11469.87760
scaffold_3	6817956	6848945	6831830	100	-13910.15216
scaffold_3	6849193	6866938	6857916	100	-16031.41396
scaffold_3	6867678	6884179	6873943	100	-13437.88897
scaffold_3	6884269	6893512	6889048	100	-19472.44463
scaffold_3	6893524	6927659	6908133	100	-9721.21666
scaffold_3	6927665	6947825	6934583	100	-12850.95390
scaffold_3	6947888	6969354	6956043	100	-16839.06781
scaffold_3	6969360	6983522	6978613	100	-12799.22486
scaffold_3	6983564	6989651	6986964	100	NA
scaffold_3	6989663	7012731	6999745	100	-15997.17374
scaffold_3	7012764	7046839	7033208	100	-16813.48145
scaffold_3	7047040	7078075	7058468	100	-17962.44785
scaffold_3	7078261	7080996	7079708	100	NA
scaffold_3	7081512	7086833	7083330	100	-4959.49882
scaffold_3	7087411	7104781	7096726	100	-16028.15868
scaffold_3	7104811	7135508	7120445	100	-17631.42682
scaffold_3	7135520	7145641	7142213	100	-7733.38150
scaffold_3	7147523	7199591	7173017	100	-12757.86726
scaffold_3	7199621	7204516	7201905	100	-14495.70337
scaffold_3	7204537	7228480	7218007	100	-19017.40949
scaffold_3	7228640	7246955	7238974	100	-18185.40147
scaffold_3	7246967	7269100	7257292	100	-18465.23404
scaffold_3	7269106	7285415	7275035	100	-15049.43771
scaffold_3	7285427	7304325	7298113	100	-13723.78992
scaffold_3	7304328	7318379	7311814	100	-10207.49843
scaffold_3	7318400	7352160	7342578	100	-16946.45256
scaffold_3	7352322	7385653	7369060	100	-20322.19792
scaffold_3	7385992	7407029	7396312	100	-14933.70197
scaffold_3	7407044	7426455	7416842	100	-21263.64178
scaffold_3	7427026	7452967	7436262	100	-20406.35521
scaffold_3	7453073	7464561	7459120	100	-18405.81625
scaffold_3	7464600	7494902	7485136	100	-11788.52817
scaffold_3	7494905	7524028	7512885	100	-15438.45269
scaffold_3	7524079	7540950	7531844	100	-24436.80469
scaffold_3	7541007	7557747	7549783	100	-13759.40265
scaffold_3	7558209	7578177	7570882	100	-8088.98170
scaffold_3	7578198	7602539	7593195	100	-16847.11428
scaffold_3	7602599	7619687	7611175	100	-22059.88880
scaffold_3	7619726	7653696	7636749	100	-15204.92826
scaffold_3	7653714	7672012	7662516	100	-21303.20549
scaffold_3	7672027	7698165	7687106	100	-18351.16103
scaffold_3	7698168	7718404	7707408	100	-16699.20125
scaffold_3	7718407	7740157	7725837	100	-14739.84889
scaffold_3	7740561	7763567	7749881	100	-20040.88507
scaffold_3	7763991	7777005	7771129	100	-9433.61220
scaffold_3	7777008	7794620	7785579	100	-10150.95109
scaffold_3	7799265	7810855	7806683	100	-13859.15511
scaffold_3	7811542	7837655	7819936	100	-16259.01095
scaffold_3	7837661	7886710	7867648	100	-12443.51703
scaffold_3	7887157	7905580	7896766	100	-20381.59418
scaffold_3	7905586	7925677	7913526	100	-12531.64047
scaffold_3	7925680	7954774	7937602	100	-14586.54077
scaffold_3	7954807	7986270	7975194	100	-17675.50512
scaffold_3	7986444	8000373	7993410	100	-13869.68865
scaffold_3	8000571	8034385	8012899	100	-19057.55181
scaffold_3	8034406	8063263	8053473	100	-16643.43860
scaffold_3	8063284	8085895	8078763	100	-18771.60747
scaffold_3	8085904	8105380	8092643	100	-14100.79556
scaffold_3	8105653	8127609	8120486	100	-16762.07604
scaffold_3	8127618	8144967	8134289	100	-14138.89572
scaffold_3	8144982	8178720	8158897	100	-16293.92250
scaffold_3	8178738	8190230	8182198	100	-11354.22787
scaffold_3	8190535	8227751	8212034	100	-7995.27306
scaffold_3	8227769	8234799	8231489	100	-15214.47187
scaffold_3	8234910	8257648	8247715	100	-16626.54916
scaffold_3	8257708	8285873	8273028	100	-13908.45543
scaffold_3	8292866	8331564	8309475	100	-18746.63203
scaffold_3	8331591	8340331	8335948	100	-11925.20566
scaffold_3	8341379	8357343	8352329	100	-16531.01333
scaffold_3	8357358	8384995	8380173	100	-15924.81472
scaffold_3	8385013	8401502	8392804	100	-19104.00759
scaffold_3	8401746	8427848	8420039	100	-22900.61215
scaffold_3	8427866	8458181	8442138	100	-20147.47694
scaffold_3	8458229	8483226	8473318	100	-16630.61500
scaffold_3	8483711	8495937	8490497	100	-16410.55933
scaffold_3	8495949	8527852	8517941	100	-13149.05593
scaffold_3	8527885	8537520	8531863	100	-18181.20942
scaffold_3	8537692	8559305	8547886	100	-13967.54312
scaffold_3	8559643	8602545	8581227	100	-21289.43333
scaffold_3	8602569	8642880	8621820	100	-20552.14534
scaffold_3	8642892	8658859	8653889	100	-14053.28146
scaffold_3	8658928	8720164	8701130	100	-18760.49766
scaffold_3	8720173	8737815	8731819	100	-20944.84677
scaffold_3	8737938	8770113	8753764	100	-12720.03461
scaffold_3	8770137	8789822	8782752	100	-11022.43841
scaffold_3	8789825	8796262	8793109	100	-9187.77550
scaffold_3	8796283	8801766	8799013	100	NA
scaffold_3	8801784	8815287	8806399	100	-14199.37129
scaffold_3	8815326	8835487	8826373	100	-21215.28006
scaffold_3	8835493	8852580	8846322	100	-13770.72441
scaffold_3	8852589	8876829	8865600	100	-13407.94249
scaffold_3	8876841	8901784	8889898	100	-9335.23796
scaffold_3	8901787	8929287	8912049	100	-9706.32635
scaffold_3	8929389	8978482	8961141	100	-16529.67753
scaffold_3	8979033	9047001	9027077	100	-12280.17855
scaffold_3	9047243	9079736	9058266	100	-15189.99961
scaffold_3	9079741	9109480	9098430	100	-12207.42619
scaffold_3	9109492	9129590	9115781	100	-14674.54030
scaffold_3	9129596	9160631	9147470	100	-17511.55922
scaffold_3	9160783	9185847	9174961	100	-16964.82278
scaffold_3	9185862	9216537	9204065	100	-14857.48559
scaffold_3	9216558	9246281	9233074	100	-19877.26333
scaffold_3	9246287	9300327	9268681	100	-13290.50421
scaffold_3	9300587	9334304	9320990	100	-15621.50266
scaffold_3	9334307	9349034	9342883	100	-13359.18033
scaffold_3	9349097	9369455	9358732	100	-15602.11470
scaffold_3	9369467	9392707	9384308	100	-19430.62459
scaffold_3	9392713	9424594	9406089	100	-14392.62415
scaffold_3	9424774	9445091	9436263	100	-22719.78603
scaffold_3	9445175	9471512	9460158	100	-18596.17152
scaffold_3	9471530	9494926	9477334	100	-12483.16208
scaffold_3	9494977	9534282	9515142	100	-18975.26360
scaffold_3	9534288	9551579	9542280	100	-21067.44513
scaffold_3	9552507	9570183	9562852	100	-20097.43366
scaffold_3	9570228	9583940	9577122	100	-27223.74712
scaffold_3	9583970	9599465	9594128	100	-16782.12443
scaffold_3	9599498	9622200	9610319	100	-18349.25229
scaffold_3	9622443	9640767	9630343	100	-13571.95152
scaffold_3	9640866	9661413	9645689	100	-19536.23046
scaffold_3	9661709	9666366	9664099	100	-13311.22569
scaffold_3	9666384	9698831	9682582	100	-17637.62173
scaffold_3	9699630	9747176	9722923	100	-11517.63952
scaffold_3	9747197	9791280	9768567	100	-10277.21593
scaffold_3	9791289	9822220	9808776	100	-13475.15174
scaffold_3	9822238	9860472	9842741	100	-10508.98336
scaffold_3	9860487	9886332	9870349	100	-20974.81740
scaffold_3	9891910	9946692	9929210	100	-11940.67066
scaffold_3	9946939	9954299	9950353	100	-18647.10512
scaffold_3	9954320	9970173	9960530	100	-9575.47749
scaffold_3	9970182	9984276	9978766	100	-18362.22841
scaffold_3	9984596	9999733	9992187	100	-13788.81636
scaffold_3	9999787	10034180	10023367	100	-12665.34485
scaffold_3	10036776	10056444	10047282	100	-18003.12725
scaffold_3	10056471	10069095	10061150	100	-17798.46765
scaffold_3	10069125	10097264	10079897	100	-15817.24848
scaffold_3	10097276	10113286	10105034	100	-15271.69938
scaffold_3	10113292	10138026	10129085	100	-19242.57796
scaffold_3	10138113	10182704	10153798	100	-10967.43794
scaffold_3	10182758	10246405	10201756	100	-17937.33876
scaffold_3	10246426	10283634	10264487	100	-17166.74085
scaffold_3	10283649	10298535	10288518	100	-24243.67533
scaffold_3	10298625	10328236	10317337	100	-12898.32193
scaffold_3	10328947	10356305	10347934	100	-16869.62832
scaffold_3	10356362	10397747	10379405	100	-14207.31124
scaffold_3	10399048	10438611	10418588	100	-12282.86194
scaffold_3	10438800	10461896	10449848	100	-15764.95603
scaffold_3	10461929	10491410	10468659	100	-10132.56586
scaffold_3	10491449	10537604	10517681	100	-5987.53423
scaffold_3	10537712	10560660	10545526	100	-5824.30728
scaffold_3	10560678	10574075	10566221	100	-20853.44911
scaffold_3	10574120	10603067	10592133	100	-9578.45894
scaffold_3	10603382	10665619	10634858	100	-16343.40955
scaffold_3	10666238	10694023	10681422	100	-23700.76412
scaffold_3	10694110	10706951	10701019	100	-18062.66016
scaffold_3	10706954	10746675	10729624	100	-19010.27919
scaffold_3	10746711	10783075	10754536	100	-13395.34188
scaffold_3	10783141	10812748	10800770	100	-13247.77041
scaffold_3	10812862	10832856	10822682	100	-13766.25070
scaffold_3	10832877	10875550	10851874	100	-18398.54173
scaffold_3	10875556	10993231	10958568	100	-9891.85208
scaffold_3	10993270	11019692	11008011	100	-18636.53457
scaffold_3	11019719	11052770	11042487	100	-12249.66691
scaffold_3	11052821	11071468	11063130	100	-21058.14638
scaffold_3	11071487	11124483	11099276	100	-11522.39706
scaffold_3	11124495	11184787	11157845	100	-18109.25751
scaffold_3	11184904	11207015	11196711	100	-14234.65056
scaffold_3	11207447	11223441	11217857	100	-18671.34826
scaffold_3	11223510	11267180	11248324	100	-18466.55411
scaffold_3	11267204	11304646	11293694	100	-18002.74155
scaffold_3	11304676	11345367	11334205	100	-14910.81671
scaffold_3	11345469	11391176	11365550	100	-12841.27362
scaffold_3	11391179	11438265	11406292	100	-7701.83354
scaffold_3	11438292	11467447	11451690	100	-15077.57241
scaffold_3	11467465	11587805	11475631	100	-22208.30590
scaffold_3	11587844	11612253	11601569	100	-15397.94040
scaffold_3	11612268	11645265	11630262	100	-16058.35895
scaffold_3	11645316	11701246	11666826	100	-12610.61744
scaffold_3	11701835	11715166	11706140	100	-21133.76213
scaffold_3	11715262	11729355	11724533	100	-19487.95126
scaffold_3	11730279	11748140	11738152	100	-16787.87753
scaffold_3	11748252	11913537	11802223	100	-19363.33489
scaffold_3	11913867	11945424	11925517	100	-18146.44191
scaffold_3	11945451	11951837	11947625	100	-18947.04885
scaffold_3	11951885	11979435	11967846	100	-14620.68067
scaffold_3	11979671	11989770	11983736	100	-15751.05342
scaffold_3	11989815	12013734	12004666	100	-13736.76870
scaffold_3	12013773	12046781	12022259	100	-18237.00353
scaffold_3	12046841	12090888	12060851	100	-18542.06701
scaffold_3	12090927	12168824	12143543	100	-5458.69611
scaffold_3	12168869	12204617	12180331	100	-13757.39872
scaffold_3	12204671	12237551	12226809	100	-15322.90486
scaffold_3	12237554	12284652	12265812	100	-11015.29171
scaffold_3	12284682	12310897	12299938	100	-15610.37557
scaffold_3	12310903	12334528	12321788	100	-16323.53148
scaffold_3	12334540	12346185	12339850	100	-11478.44582
scaffold_3	12346236	12355680	12352131	100	-11081.02872
scaffold_3	12355698	12379316	12372624	100	-10872.66618
scaffold_3	12379445	12419522	12393918	100	-16892.35630
scaffold_3	12419999	12516434	12466258	100	-17902.87022
scaffold_3	12516452	12735833	12661887	100	-17369.12612
scaffold_3	12735869	12757389	12747716	100	-16037.47216
scaffold_3	12757422	12833983	12790163	100	-14525.80549
scaffold_3	12833989	12845343	12840648	100	-22865.49637
scaffold_3	12845346	12917308	12865567	100	-13244.32345
scaffold_3	12917311	13016647	12985158	100	-12252.32158
scaffold_3	13016680	13043591	13032719	100	-9290.05562
scaffold_3	13043642	13060363	13048276	100	-22195.04403
scaffold_3	13060492	13071483	13066933	100	-14386.04606
scaffold_3	13071489	13160513	13132104	100	-14938.70978
scaffold_3	13160627	13172476	13169778	100	-4055.69870
scaffold_3	13172781	13184125	13178872	100	-14063.42275
scaffold_3	13184239	13263591	13252713	100	-14821.45971
scaffold_3	13263630	13289368	13270714	100	-13236.62027
scaffold_3	13289374	13308455	13300103	100	-17141.21373
scaffold_3	13308470	13336298	13326626	100	-24302.07137
scaffold_3	13336310	13408762	13382916	100	-13407.58795
scaffold_3	13408804	13443222	13432092	100	-18367.51091
scaffold_3	13443225	13499179	13468271	100	-13237.74282
scaffold_3	13499437	13513354	13506365	100	-12946.41893
scaffold_3	13513381	13539463	13526947	100	-14644.45177
scaffold_3	13539600	13565220	13552677	100	-14669.94681
scaffold_3	13565235	13576559	13570983	100	-21391.81343
scaffold_3	13576565	13623516	13610437	100	-20997.63275
scaffold_3	13623525	13720037	13691656	100	-6340.71196
