scaffold	start	end	mid	sites	lnL
scaffold_7	2736228	2760084	2750537	100	-15800.96899
scaffold_7	2760093	2774281	2765797	100	-13821.82233
scaffold_7	2774290	2789799	2783525	100	-12909.92072
scaffold_7	2789811	2814385	2800819	100	-18244.28792
scaffold_7	2814400	2829170	2821375	100	-17834.43631
scaffold_7	2829248	2841778	2835907	100	-13863.86805
scaffold_7	2841787	2855480	2847358	100	-14569.12795
scaffold_7	2859501	2876924	2872242	100	-9051.94129
scaffold_7	2876927	2917181	2888070	100	-18975.89906
scaffold_7	2917286	2949022	2938050	100	-14710.58578
scaffold_7	2949419	2963955	2956017	100	-11384.07270
scaffold_7	2964389	2980492	2969759	100	-10902.77282
scaffold_7	2980534	2999576	2988345	100	-22130.73444
scaffold_7	2999579	3046637	3022746	100	-10828.22591
scaffold_7	3046661	3074984	3055988	100	-20209.29284
scaffold_7	3075194	3097006	3089162	100	-11104.44103
scaffold_7	3097012	3109812	3103826	100	-8940.22642
scaffold_7	3109830	3145304	3129866	100	-12696.47141
scaffold_7	3145307	3170501	3159554	100	-16147.59354
scaffold_7	3170507	3196145	3186254	100	-16436.25320
scaffold_7	3196148	3217925	3204062	100	-19254.30841
scaffold_7	3217928	3234586	3228972	100	-13266.37451
scaffold_7	3234652	3245784	3239354	100	-16178.31569
scaffold_7	3246263	3282849	3264354	100	-19292.94625
scaffold_7	3282933	3298650	3290412	100	-19738.58012
scaffold_7	3298686	3325757	3309054	100	-18734.82598
scaffold_7	3325922	3356409	3339331	100	-16838.48608
scaffold_7	3356416	3392555	3373260	100	-17588.73638
scaffold_7	3392561	3429616	3404018	100	-12861.26833
scaffold_7	3430301	3491202	3467531	100	-16369.22955
scaffold_7	3491256	3514421	3501101	100	-17088.83823
scaffold_7	3515102	3541830	3529577	100	-18150.53346
scaffold_7	3542042	3560448	3551304	100	-12842.96055
scaffold_7	3560463	3581598	3569074	100	-12150.37946
scaffold_7	3581604	3598435	3592437	100	-8546.07219
scaffold_7	3598447	3637159	3619396	100	-14309.89910
scaffold_7	3637165	3679048	3655148	100	-18677.91660
scaffold_7	3679069	3697588	3686172	100	-11846.63250
scaffold_7	3697615	3713360	3703152	100	-8888.82382
scaffold_7	3713396	3728622	3719992	100	-11757.38785
scaffold_7	3728667	3757856	3745431	100	-12001.37138
scaffold_7	3758809	3803002	3780345	100	-12796.88904
scaffold_7	3803047	3833327	3814513	100	-16681.52258
scaffold_7	3833345	3852784	3841100	100	-14928.09142
scaffold_7	3852880	3875938	3863525	100	-14667.93225
scaffold_7	3876046	3908998	3890550	100	-18260.66352
scaffold_7	3909019	3938498	3930183	100	-13706.42021
scaffold_7	3938606	3965926	3950639	100	-17274.21530
scaffold_7	3966244	3989059	3978240	100	-14468.44472
scaffold_7	3991395	4029180	4006566	100	-15841.18284
scaffold_7	4029512	4049500	4037533	100	-14961.06758
scaffold_7	4049513	4074466	4062591	100	-12967.81796
scaffold_7	4074472	4090324	4081218	100	-10268.42666
scaffold_7	4090330	4124370	4104555	100	-12092.01975
scaffold_7	4124373	4156377	4144136	100	-17041.20584
scaffold_7	4156401	4189632	4173975	100	-20352.87069
scaffold_7	4189677	4201309	4197914	100	-12883.24965
scaffold_7	4201312	4236426	4214294	100	-13463.21034
scaffold_7	4236429	4257969	4248021	100	-13115.25788
scaffold_7	4257996	4276433	4263412	100	-12495.64396
scaffold_7	4276634	4310238	4296760	100	-12058.05771
scaffold_7	4310268	4340143	4325656	100	-14964.58296
scaffold_7	4340279	4380390	4355216	100	-16676.79843
scaffold_7	4380540	4422752	4404124	100	-21932.32675
scaffold_7	4422761	4445476	4430794	100	-13898.52325
scaffold_7	4445623	4464582	4453667	100	-15155.39276
scaffold_7	4464864	4497340	4484514	100	-15087.79754
scaffold_7	4497364	4517901	4508124	100	-14828.97828
scaffold_7	4518045	4551314	4530599	100	-15720.06790
scaffold_7	4551641	4562041	4557539	100	-19868.28170
scaffold_7	4562050	4598093	4578227	100	-15701.46219
scaffold_7	4598096	4627095	4608040	100	-19745.55913
scaffold_7	4628431	4651200	4641247	100	-20038.01066
scaffold_7	4651398	4670707	4661409	100	-17868.61792
scaffold_7	4670857	4698826	4684305	100	-20381.33516
scaffold_7	4698877	4728366	4714240	100	-15411.30904
scaffold_7	4728381	4756943	4743340	100	-18824.51740
scaffold_7	4756958	4792653	4774518	100	-17501.79741
scaffold_7	4792778	4811345	4800085	100	-18748.63353
scaffold_7	4811348	4834645	4823114	100	-19196.95804
scaffold_7	4834684	4863090	4843361	100	-17611.09191
scaffold_7	4863195	4935805	4922288	100	-11429.43997
scaffold_7	4935829	4960738	4949744	100	-15974.90784
scaffold_7	4960777	4985964	4972963	100	-21952.52394
scaffold_7	4986021	5025111	5004052	100	-16572.82806
scaffold_7	5025117	5045096	5033478	100	-18921.83939
scaffold_7	5045248	5079987	5065673	100	-17687.53901
scaffold_7	5080011	5106850	5096600	100	-20011.84193
scaffold_7	5106856	5118257	5112148	100	-16525.29789
scaffold_7	5118546	5132604	5123603	100	-16214.52913
scaffold_7	5132625	5147588	5138181	100	-9649.06631
scaffold_7	5148076	5164214	5157738	100	-13089.30387
scaffold_7	5164217	5189021	5178345	100	-13833.45384
scaffold_7	5189057	5203146	5196244	100	-15934.35527
scaffold_7	5203164	5228082	5221856	100	-6504.92897
scaffold_7	5228085	5243271	5234708	100	-10023.92145
scaffold_7	5243301	5262603	5250676	100	-9940.86756
scaffold_7	5262615	5280759	5271103	100	-15238.20227
scaffold_7	5280798	5300726	5289360	100	-21683.14821
scaffold_7	5300729	5314171	5308471	100	-12881.85052
scaffold_7	5314177	5325435	5319236	100	-10960.35002
scaffold_7	5325552	5341873	5334320	100	-13294.99898
scaffold_7	5341891	5358133	5350419	100	-9092.38030
scaffold_7	5358148	5371557	5362085	100	-16510.56512
scaffold_7	5371558	5395389	5383710	100	-17112.02766
scaffold_7	5395407	5420305	5409314	100	-11852.66358
scaffold_7	5420320	5451332	5438084	100	-11349.07536
scaffold_7	5451416	5478466	5473135	100	-21744.39733
scaffold_7	5478496	5495493	5485919	100	-10368.94193
scaffold_7	5495666	5507188	5501785	100	-14384.34507
scaffold_7	5507191	5530598	5518118	100	-6716.47772
scaffold_7	5530607	5550018	5543266	100	-13882.75013
scaffold_7	5550243	5572884	5563123	100	-10548.82579
scaffold_7	5572971	5584666	5578344	100	-6197.42080
scaffold_7	5584687	5610385	5593787	100	-13054.45643
scaffold_7	5610394	5653142	5642771	100	-15190.52823
scaffold_7	5653145	5664688	5658556	100	-15155.75412
scaffold_7	5664691	5678283	5672025	100	-21385.11744
scaffold_7	5678298	5696147	5684778	100	-16615.87866
scaffold_7	5696192	5708938	5703946	100	-19277.86418
scaffold_7	5708956	5742411	5722470	100	-11997.43480
scaffold_7	5742847	5750769	5747735	100	-17414.97987
scaffold_7	5753211	5772997	5764915	100	-16472.48379
scaffold_7	5773006	5792794	5780300	100	-20965.50841
scaffold_7	5793407	5812165	5802722	100	-15391.85403
scaffold_7	5812270	5826329	5816916	100	-15679.46182
scaffold_7	5826338	5845841	5837179	100	-20146.73721
scaffold_7	5845847	5862921	5852117	100	-11285.92259
scaffold_7	5863194	5875546	5869781	100	-16500.16265
scaffold_7	5875651	5894291	5886449	100	-13964.53982
scaffold_7	5894309	5930396	5909792	100	-26053.61838
scaffold_7	5930477	5944111	5937499	100	-17757.24017
scaffold_7	5944285	5979654	5962122	100	-15120.62364
scaffold_7	5979753	6025813	6004640	100	-20899.01405
scaffold_7	6025864	6058869	6046393	100	-15527.46399
scaffold_7	6058878	6077857	6066723	100	-17844.05294
scaffold_7	6077878	6095199	6086673	100	-21828.75581
scaffold_7	6097353	6134929	6114998	100	-17705.79929
scaffold_7	6135025	6156171	6148815	100	-24220.50891
scaffold_7	6157405	6171891	6165949	100	-11401.91784
scaffold_7	6171915	6185134	6178329	100	-11483.36663
scaffold_7	6185140	6203288	6198243	100	-16959.79083
scaffold_7	6203312	6224607	6214472	100	-19832.41547
scaffold_7	6224649	6240827	6232961	100	-13606.94927
scaffold_7	6241598	6254281	6249025	100	-10412.21534
scaffold_7	6254305	6295151	6270213	100	-15365.69015
scaffold_7	6295511	6329374	6308859	100	-20605.13972
scaffold_7	6329571	6337289	6334285	100	-17824.23789
scaffold_7	6337292	6342086	6340667	100	-10400.11407
scaffold_7	6342092	6385229	6362540	100	-12715.54899
scaffold_7	6385310	6401876	6392861	100	-11161.58131
scaffold_7	6401936	6432796	6412904	100	-14363.42383
scaffold_7	6432808	6447106	6440049	100	-14111.08489
scaffold_7	6447519	6468214	6458415	100	-10425.97990
scaffold_7	6468223	6490101	6476679	100	-11959.49969
scaffold_7	6490119	6507374	6497489	100	-16853.60418
scaffold_7	6507395	6522288	6514707	100	-16859.32684
scaffold_7	6522291	6542288	6531523	100	-21753.32168
scaffold_7	6542381	6555138	6551109	100	-6812.28822
scaffold_7	6555165	6592571	6572307	100	-23678.81003
scaffold_7	6592592	6624961	6607215	100	-18884.93473
scaffold_7	6624988	6635110	6628132	100	-12921.69220
scaffold_7	6635248	6666649	6650400	100	-18761.40251
scaffold_7	6666670	6683922	6677950	100	-11974.78652
scaffold_7	6683958	6700710	6691075	100	-18833.09584
scaffold_7	6700965	6710763	6704971	100	-16968.51024
scaffold_7	6710805	6729502	6719379	100	-12694.37007
scaffold_7	6729692	6767167	6741842	100	-16055.68739
scaffold_7	6767185	6788595	6774541	100	-15656.32782
scaffold_7	6788855	6810607	6799923	100	-16373.60129
scaffold_7	6810625	6826772	6818210	100	-20021.20755
scaffold_7	6826790	6867279	6842790	100	-13597.33670
scaffold_7	6867396	6888228	6878009	100	-16639.58000
scaffold_7	6888282	6914484	6901890	100	-16231.46793
scaffold_7	6914502	6939804	6925532	100	-16952.31249
scaffold_7	6940032	6952781	6945042	100	-12657.92783
scaffold_7	6952985	6984148	6968340	100	-16771.70062
scaffold_7	6984283	7004191	6994864	100	-16210.32824
scaffold_7	7004681	7030485	7019625	100	-12769.65294
scaffold_7	7030857	7063609	7046146	100	-19969.93625
scaffold_7	7063618	7082609	7074757	100	-13795.05199
scaffold_7	7082618	7110920	7094173	100	-15383.94741
scaffold_7	7110938	7136179	7125907	100	-10062.67861
scaffold_7	7136360	7172483	7148406	100	-16864.93943
scaffold_7	7172486	7199286	7185488	100	-11582.56531
scaffold_7	7199340	7222990	7212472	100	-20476.26370
scaffold_7	7222999	7239273	7230621	100	-16585.97421
scaffold_7	7239324	7259902	7251592	100	-15015.58049
scaffold_7	7259944	7273616	7265789	100	-15470.44804
scaffold_7	7273643	7287531	7280093	100	-12577.72008
scaffold_7	7287552	7300914	7293077	100	-12371.63003
scaffold_7	7300932	7332162	7310262	100	-13992.03311
scaffold_7	7332240	7359304	7344846	100	-18091.52042
scaffold_7	7359316	7376719	7368876	100	-17907.74602
scaffold_7	7376721	7394204	7383650	100	-14134.63580
scaffold_7	7394210	7408019	7402086	100	-22930.59304
scaffold_7	7408049	7440611	7423518	100	-18768.75179
scaffold_7	7440653	7475663	7457023	100	-16141.49358
scaffold_7	7476292	7504894	7493523	100	-15461.28580
scaffold_7	7505199	7535998	7525117	100	-14705.05208
scaffold_7	7536016	7565766	7548952	100	-14599.43296
scaffold_7	7566393	7579575	7574038	100	-15633.64111
scaffold_7	7579590	7600655	7590479	100	-19166.69688
scaffold_7	7600718	7644529	7634128	100	-9016.90785
scaffold_7	7644601	7671930	7656630	100	-18450.98106
scaffold_7	7673621	7691334	7685103	100	-18737.95422
scaffold_7	7691337	7698945	7695086	100	-16015.17965
scaffold_7	7699044	7718835	7711298	100	-14340.49445
scaffold_7	7718847	7739046	7726577	100	-20672.86884
scaffold_7	7739231	7754492	7747378	100	-18237.94775
scaffold_7	7755254	7781431	7764291	100	-11821.85512
scaffold_7	7781434	7811356	7793668	100	-12985.41938
scaffold_7	7811386	7822024	7815947	100	-15166.35117
scaffold_7	7826004	7845381	7839352	100	-15469.33008
scaffold_7	7845435	7859673	7851070	100	-15980.95051
scaffold_7	7859691	7877682	7868269	100	-17638.47710
scaffold_7	7877694	7893118	7885844	100	-18839.60747
scaffold_7	7893223	7923687	7905012	100	-15156.99257
scaffold_7	7923798	7953353	7940885	100	-23069.26433
scaffold_7	7953362	7976386	7968121	100	-16898.14611
scaffold_7	7977532	8010401	7989040	100	-15603.44987
scaffold_7	8010581	8032517	8023305	100	-15147.26762
scaffold_7	8032670	8053991	8043116	100	-15233.91540
scaffold_7	8054264	8078738	8065819	100	-13365.95869
scaffold_7	8078834	8092254	8085537	100	-14268.41637
scaffold_7	8092290	8114447	8108459	100	-15598.95291
scaffold_7	8114540	8151184	8139982	100	-11718.95663
scaffold_7	8151253	8218615	8174631	100	-12403.96178
scaffold_7	8218702	8228435	8223739	100	-14738.37361
scaffold_7	8228489	8255216	8245536	100	-10282.20069
scaffold_7	8255222	8282837	8267853	100	-14368.32306
scaffold_7	8282840	8315324	8301828	100	-9683.14324
scaffold_7	8315510	8332542	8322211	100	-15904.79623
scaffold_7	8332701	8354168	8342731	100	-14897.70879
scaffold_7	8354234	8379417	8368199	100	-19520.47705
scaffold_7	8379423	8410815	8397191	100	-16004.85628
scaffold_7	8410827	8427492	8420462	100	-19953.54726
scaffold_7	8427531	8462479	8445002	100	-13524.21017
scaffold_7	8462548	8480831	8473419	100	-17127.89168
scaffold_7	8480840	8506961	8494155	100	-23609.51799
scaffold_7	8507003	8531485	8517993	100	-18656.21346
scaffold_7	8531506	8565740	8546482	100	-12735.34830
scaffold_7	8565883	8584655	8577735	100	-13503.20850
scaffold_7	8584664	8616658	8602400	100	-15130.69566
scaffold_7	8620947	8670192	8649632	100	-13280.04697
scaffold_7	8670443	8704487	8687665	100	-17995.92771
scaffold_7	8704888	8720465	8711668	100	-21484.93271
scaffold_7	8720481	8739962	8730667	100	-26246.68919
scaffold_7	8740040	8771277	8763071	100	-8102.72325
scaffold_7	8771925	8791783	8781101	100	-16020.77591
scaffold_7	8791795	8823256	8815189	100	-14609.31778
scaffold_7	8823271	8849765	8836755	100	-6428.21106
scaffold_7	8849798	8874916	8861678	100	NA
scaffold_7	8874928	8898952	8886521	100	-19193.55272
scaffold_7	8898961	8965854	8930736	100	-7211.06054
scaffold_7	8965872	8986146	8978399	100	-17272.47950
scaffold_7	8986164	9016301	8993631	100	-15567.65750
scaffold_7	9016352	9043817	9031932	100	-13161.78549
scaffold_7	9043835	9074021	9062977	100	-16960.21455
scaffold_7	9074024	9099752	9082992	100	-21414.32585
scaffold_7	9099770	9123139	9115922	100	-14184.41317
scaffold_7	9123214	9139387	9129135	100	-12550.02351
scaffold_7	9139393	9171760	9159795	100	-11653.84074
scaffold_7	9171790	9177076	9174643	100	-5950.21252
scaffold_7	9177088	9184804	9180861	100	-8357.90635
scaffold_7	9185506	9219990	9200378	100	-13019.96631
scaffold_7	9220104	9240906	9231910	100	-14333.22730
scaffold_7	9240915	9265254	9255082	100	-10948.27775
scaffold_7	9265257	9280434	9276153	100	-8149.30146
scaffold_7	9280591	9310708	9296719	100	-12436.37956
scaffold_7	9311413	9333284	9320966	100	-19983.94257
scaffold_7	9333422	9381160	9350489	100	-19365.08763
scaffold_7	9381297	9398418	9390087	100	-19478.46560
scaffold_7	9398430	9415375	9407005	100	-16187.28612
scaffold_7	9415390	9430913	9424975	100	-15679.60624
scaffold_7	9430922	9462839	9449841	100	-23868.38686
scaffold_7	9463151	9482652	9470685	100	-17556.55898
scaffold_7	9482688	9497489	9490663	100	-19789.31848
scaffold_7	9497687	9524277	9517037	100	-13550.76989
scaffold_7	9524298	9533715	9528840	100	-17380.72756
scaffold_7	9533719	9550681	9538695	100	-18757.12416
scaffold_7	9551004	9568204	9559386	100	-20158.39770
scaffold_7	9568234	9590812	9580548	100	-15973.32992
scaffold_7	9590833	9611605	9597898	100	-15896.45509
scaffold_7	9611707	9626754	9622724	100	-16139.49453
scaffold_7	9626757	9634875	9631018	100	-11565.34061
scaffold_7	9634896	9642237	9637811	100	-9680.51534
scaffold_7	9642240	9649305	9646514	100	-15466.16411
scaffold_7	9649353	9677781	9660569	100	-9928.77817
scaffold_7	9677853	9717677	9693383	100	-22812.08488
scaffold_7	9717710	9743917	9727882	100	-19410.63426
scaffold_7	9743944	9769106	9756984	100	-24598.26589
scaffold_7	9769236	9797290	9783330	100	-21549.16445
scaffold_7	9797323	9819043	9808239	100	-16329.32036
scaffold_7	9820251	9828994	9825390	100	-15536.51243
scaffold_7	9829000	9857070	9847059	100	-13410.03403
scaffold_7	9860408	9890520	9877710	100	-14970.61598
scaffold_7	9890526	9925394	9913215	100	-10913.42156
scaffold_7	9925409	9957211	9937110	100	-11028.58617
scaffold_7	9957253	9995722	9983759	100	-14146.15439
scaffold_7	9995740	10019650	10006791	100	-17037.26843
scaffold_7	10019674	10061420	10036628	100	-14554.07511
scaffold_7	10061625	10094498	10080930	100	-18556.52182
scaffold_7	10094510	10116239	10102926	100	-19038.28678
scaffold_7	10116260	10147457	10135040	100	-12105.02453
scaffold_7	10147550	10159985	10153556	100	-9558.22977
scaffold_7	10159991	10176955	10169455	100	-16833.77510
scaffold_7	10176964	10184257	10180349	100	-10901.91022
scaffold_7	10184260	10199380	10193895	100	-12356.00649
scaffold_7	10199410	10209814	10203423	100	-22723.32621
scaffold_7	10210258	10240748	10231795	100	-11394.80511
scaffold_7	10240769	10263149	10254231	100	-13667.08359
scaffold_7	10263167	10337424	10302862	100	-10886.14523
scaffold_7	10337445	10355986	10344456	100	-20215.96290
scaffold_7	10356016	10377795	10364940	100	-19006.29188
scaffold_7	10377804	10395325	10389362	100	-20534.90316
scaffold_7	10395328	10398888	10397104	100	NA
scaffold_7	10398891	10402384	10400028	100	NA
scaffold_7	10402480	10407789	10405478	100	NA
scaffold_7	10407792	10417543	10411667	100	-14998.00327
scaffold_7	10417714	10457909	10440834	100	-15041.08183
scaffold_7	10458089	10484096	10468945	100	-22078.25495
scaffold_7	10484335	10518479	10502273	100	-15134.62498
scaffold_7	10518485	10575587	10530947	100	-13044.39799
scaffold_7	10575605	10589799	10583018	100	-19650.21771
scaffold_7	10589829	10604996	10598887	100	-20964.39321
scaffold_7	10605026	10628713	10623494	100	-23323.26473
scaffold_7	10629160	10655945	10639779	100	-21743.91876
scaffold_7	10655978	10692010	10662710	100	-12151.03524
scaffold_7	10692695	10721494	10705561	100	-14750.62323
scaffold_7	10721578	10733326	10728488	100	-12313.42511
scaffold_7	10733359	10752132	10741355	100	-16995.17641
scaffold_7	10752177	10778496	10758600	100	-18787.15911
scaffold_7	10778529	10807303	10796577	100	-15008.71007
scaffold_7	10807312	10866911	10847402	100	-15403.57435
scaffold_7	10866938	10894598	10878080	100	-19779.40210
scaffold_7	10894604	10922760	10905634	100	-17116.23510
scaffold_7	10922814	10938543	10931115	100	-18166.42332
scaffold_7	10938688	10977501	10961024	100	-17105.10022
scaffold_7	10978466	10989935	10985859	100	-19208.54356
scaffold_7	10990953	11030225	11004466	100	-17801.93516
scaffold_7	11030273	11058316	11042831	100	-14449.03552
scaffold_7	11058337	11072214	11064598	100	-21100.43542
scaffold_7	11072223	11081928	11074880	100	-10764.49332
scaffold_7	11081946	11111429	11101149	100	-15569.17517
scaffold_7	11111432	11150599	11142075	100	-12512.43640
scaffold_7	11150662	11186180	11171448	100	-19223.32750
scaffold_7	11186183	11223240	11204470	100	-22321.83846
scaffold_7	11223279	11271757	11237533	100	-11601.74081
scaffold_7	11271802	11303442	11286308	100	-11964.43546
scaffold_7	11303499	11325466	11317839	100	-20344.31090
scaffold_7	11325478	11349240	11337144	100	-13794.31992
scaffold_7	11349353	11369069	11358217	100	-16542.64406
scaffold_7	11369178	11390562	11380372	100	-15757.10520
scaffold_7	11390892	11414220	11399961	100	-15333.33481
scaffold_7	11414223	11427695	11421346	100	-11635.81030
scaffold_7	11430538	11452466	11440177	100	-18165.72345
scaffold_7	11452478	11504363	11483614	100	-14233.93399
scaffold_7	11504378	11526237	11518278	100	-14334.25956
scaffold_7	11526435	11547448	11540322	100	-16882.49920
scaffold_7	11547451	11562923	11555952	100	-10092.44715
scaffold_7	11562959	11574986	11569597	100	-23940.06276
scaffold_7	11574998	11602526	11585000	100	-19798.75908
scaffold_7	11602544	11624320	11609945	100	-19514.10979
scaffold_7	11624484	11663373	11639157	100	-18934.58662
scaffold_7	11663400	11690707	11676643	100	-17647.24662
scaffold_7	11690758	11717211	11708402	100	-19448.51222
scaffold_7	11717250	11728276	11722902	100	-11357.88714
scaffold_7	11728277	11749106	11740179	100	-22689.64991
scaffold_7	11749115	11755898	11752996	100	-17131.26625
scaffold_7	11755919	11783951	11767512	100	-14136.19587
scaffold_7	11783990	11821310	11808197	100	-12572.51742
scaffold_7	11821319	11871940	11839243	100	-14723.03369
scaffold_7	11871949	11909371	11897456	100	-12560.22820
scaffold_7	11909389	11943728	11926517	100	-17524.61775
scaffold_7	11943734	11972281	11956226	100	-18017.50298
scaffold_7	11972560	11999230	11985730	100	-14878.73774
scaffold_7	11999233	12022734	12012916	100	-10581.39187
scaffold_7	12022746	12032040	12026603	100	-10998.87679
scaffold_7	12032100	12083965	12054698	100	-15841.81140
scaffold_7	12083983	12117333	12105432	100	-23445.48536
scaffold_7	12117360	12140355	12131550	100	-27661.76525
scaffold_7	12141161	12166810	12154801	100	-18317.80755
scaffold_7	12166825	12203635	12188098	100	-13836.39958
scaffold_7	12203728	12226582	12215619	100	-13253.34042
scaffold_7	12226588	12254177	12241155	100	-16950.63678
scaffold_7	12254192	12284642	12267026	100	-8032.67163
scaffold_7	12284660	12342987	12300501	100	-17652.68750
scaffold_7	12343017	12352981	12348605	100	-14311.65581
scaffold_7	12352984	12391426	12377899	100	-17709.28746
scaffold_7	12391432	12408093	12400492	100	-18267.05320
scaffold_7	12408141	12432473	12418265	100	-16283.97465
scaffold_7	12432506	12451623	12435555	100	-10083.20403
scaffold_7	12451629	12494357	12463047	100	-12719.77256
scaffold_7	12501711	12532014	12514598	100	-10027.09561
